Continent,Geographic Area,Indicator,Sex,TIME_PERIOD,CATEGORY,OBS_VALUE,Unit of Measure
America,Central America,Height-for-age <-2 SD (stunting),Total,2002,2,54,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2003,2,55,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2004,2,56,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2005,2,57,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2006,2,50,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2007,2,51,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2008,2,52,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2009,2,53,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2010,2,54,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2011,2,55,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2012,2,56,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2013,2,57,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2014,2,50,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2015,2,51,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2016,2,52,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2017,2,53,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2018,2,54,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2019,2,55,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2020,2,56,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1985,2,57,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1986,2,53,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1987,2,52,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1988,2,50,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1989,3,49,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1990,3,47,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1991,3,46,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1992,3,45,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1993,3,44,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1994,3,43,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1995,3,43,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1996,3,42,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1997,3,41,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1998,3,40,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1999,3,39,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2000,3,38,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2001,4,37,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2002,4,36,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2003,4,35,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2004,4,34,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2005,4,33,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2006,4,33,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2007,4,32,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2008,4,31,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2009,4,30,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2010,4,29,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2011,4,28,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2012,4,27,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2013,4,26,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2014,3,38,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2015,3,38,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2016,3,38,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2017,3,38,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2018,3,38,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2019,3,38,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2020,3,38,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1985,2,51,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1986,2,50,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1987,3,49,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1988,3,49,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1989,3,48,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1990,3,47,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1991,3,46,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1992,3,45,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1993,3,44,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1994,3,43,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1995,3,43,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1996,3,42,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1997,3,41,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1998,3,40,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1999,3,39,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2000,3,39,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2001,3,38,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2002,4,37,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2003,4,36,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2004,4,35,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2005,4,35,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2006,4,34,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2007,4,33,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2008,4,32,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2009,4,32,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2010,4,31,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2011,4,30,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2012,4,29,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2013,4,29,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2014,4,28,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2015,4,27,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2016,4,27,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2017,4,26,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2018,3,38,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2019,3,38,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2020,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1985,4,34,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1986,4,34,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1987,4,33,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1988,4,32,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1989,4,31,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1990,4,30,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1991,4,30,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1992,4,29,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1993,4,28,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1994,4,27,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1995,4,26,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1996,4,26,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1997,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1998,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1999,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2000,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2001,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2002,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2003,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2004,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2005,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2006,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2007,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2008,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2009,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2010,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2011,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2012,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2013,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2014,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2015,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2016,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2017,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2018,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2019,3,38,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2020,3,38,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1985,1,64,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1986,1,63,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1987,1,62,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1988,1,61,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1989,1,61,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1990,1,60,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1991,1,59,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1992,1,58,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1993,2,57,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1994,2,56,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1995,2,55,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1996,2,54,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1997,2,53,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1998,2,52,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1999,2,51,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2000,2,50,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2001,3,49,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2002,3,48,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2003,3,47,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2004,3,46,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2005,3,45,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2006,3,44,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2007,3,43,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2008,3,42,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2009,3,41,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2010,3,40,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2011,3,39,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2012,3,38,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2013,4,37,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2014,4,36,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2015,4,35,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2016,4,34,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2017,4,33,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2018,4,33,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2019,4,32,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2020,4,31,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1985,4,38,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1986,2,50,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1987,2,51,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1988,2,52,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1989,2,53,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1990,2,54,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1991,2,55,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1992,2,56,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1993,2,57,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1994,2,50,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1995,2,51,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1996,2,52,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1997,2,53,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1998,2,54,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1999,2,55,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2000,2,56,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2001,2,57,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2002,2,50,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2003,2,51,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2004,2,52,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2005,2,53,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2006,2,54,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2007,2,55,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2008,2,56,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2009,2,57,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2010,2,50,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2011,2,51,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2012,2,52,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2013,2,53,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2014,2,54,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2015,2,55,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2016,2,56,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2017,2,57,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2018,2,50,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2019,2,51,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2020,2,52,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1985,2,53,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1986,2,54,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1987,2,55,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1988,2,56,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1989,2,57,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1990,2,50,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1991,2,51,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1992,2,52,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1993,2,53,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1994,2,54,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1995,2,55,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1996,2,56,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1997,2,57,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1998,2,50,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1999,2,51,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,2000,2,52,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,2001,2,53,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,2002,2,54,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,2003,2,55,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,2004,2,56,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,2005,2,57,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,2006,2,51,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,2007,2,52,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,2008,2,53,Percent
