Continent,Geographic Area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit of Measure
America,Central America,Height-for-age <-2 SD (stunting),Total,2002,22,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2003,22,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2004,21,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2005,20,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2006,20,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2007,19,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2008,18,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2009,18,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2010,17,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2011,17,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2012,16,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2013,16,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2014,15,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2015,14,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2016,14,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2017,13,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2018,13,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2019,13,Percent
America,Central America,Height-for-age <-2 SD (stunting),Total,2020,12,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1985,54,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1986,53,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1987,52,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1988,50,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1989,49,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1990,47,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1991,46,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1992,45,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1993,44,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1994,43,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1995,43,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1996,42,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1997,41,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1998,40,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,1999,39,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2000,38,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2001,37,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2002,36,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2003,35,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2004,34,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2005,33,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2006,33,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2007,32,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2008,31,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2009,30,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2010,29,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2011,28,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2012,27,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2013,26,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2014,25,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2015,24,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2016,24,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2017,23,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2018,22,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2019,22,Percent
Eurasia,Asia,Height-for-age <-2 SD (stunting),Total,2020,21,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1985,51,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1986,50,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1987,49,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1988,49,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1989,48,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1990,47,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1991,46,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1992,45,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1993,44,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1994,43,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1995,43,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1996,42,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1997,41,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1998,40,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1999,39,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2000,39,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2001,38,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2002,37,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2003,36,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2004,35,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2005,35,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2006,34,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2007,33,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2008,32,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2009,32,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2010,31,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2011,30,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2012,29,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2013,29,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2014,28,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2015,27,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2016,27,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2017,26,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2018,25,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2019,25,Percent
Eurasia,South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2020,24,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1985,34,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1986,34,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1987,33,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1988,32,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1989,31,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1990,30,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1991,30,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1992,29,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1993,28,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1994,27,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1995,26,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1996,26,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1997,25,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1998,24,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,1999,24,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2000,23,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2001,22,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2002,22,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2003,21,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2004,20,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2005,20,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2006,19,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2007,19,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2008,18,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2009,17,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2010,17,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2011,16,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2012,16,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2013,15,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2014,15,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2015,14,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2016,14,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2017,14,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2018,13,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2019,13,Percent
Eurasia,Western Asia,Height-for-age <-2 SD (stunting),Total,2020,12,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1985,64,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1986,63,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1987,62,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1988,61,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1989,61,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1990,60,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1991,59,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1992,58,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1993,57,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1994,56,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1995,55,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1996,54,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1997,53,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1998,52,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1999,51,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2000,50,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2001,49,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2002,48,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2003,47,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2004,46,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2005,45,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2006,44,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2007,43,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2008,42,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2009,41,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2010,40,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2011,39,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2012,38,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2013,37,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2014,36,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2015,35,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2016,34,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2017,33,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2018,33,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2019,32,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2020,31,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1985,26,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1986,25,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1987,25,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1988,24,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1989,23,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1990,23,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1991,22,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1992,21,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1993,21,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1994,20,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1995,20,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1996,19,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1997,18,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1998,18,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,1999,17,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2000,17,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2001,16,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2002,16,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2003,15,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2004,15,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2005,14,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2006,14,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2007,13,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2008,13,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2009,13,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2010,12,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2011,12,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2012,11,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2013,11,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2014,11,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2015,10,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2016,10,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2017,10,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2018,9,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2019,9,Percent
America,Latin America and the Caribbean,Height-for-age <-2 SD (stunting),Total,2020,9,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1985,22,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1986,21,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1987,21,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1988,20,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1989,19,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1990,19,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1991,18,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1992,18,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1993,17,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1994,17,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1995,16,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1996,16,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1997,15,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1998,15,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,1999,14,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,2000,14,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,2001,13,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,2002,13,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,2003,12,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,2004,12,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,2005,12,Percent
America,South America,Height-for-age <-2 SD (stunting),Total,2006,11,Percent
